"REG","Region","LOCATION","Country","INC","Income group","VAR","Variables","TIME","Time","Value","Flag Codes","Flags"
"EAP","East Asia and the Pacific","CHN","China (People's Republic of)","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.15,,
"EAP","East Asia and the Pacific","CHN","China (People's Republic of)","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"EAP","East Asia and the Pacific","CHN","China (People's Republic of)","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"EAP","East Asia and the Pacific","CHN","China (People's Republic of)","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"LAC","Latin America and the Caribbean","COL","Colombia","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.11,,
"LAC","Latin America and the Caribbean","COL","Colombia","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.39,,
"LAC","Latin America and the Caribbean","COL","Colombia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0,,
"LAC","Latin America and the Caribbean","COL","Colombia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"LAC","Latin America and the Caribbean","COL","Colombia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"SSA","Sub-Saharan Africa","COG","Congo","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.76,,
"SSA","Sub-Saharan Africa","COG","Congo","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",1,,
"SSA","Sub-Saharan Africa","COG","Congo","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"SSA","Sub-Saharan Africa","COG","Congo","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"LAC","Latin America and the Caribbean","CRI","Costa Rica","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.36,,
"LAC","Latin America and the Caribbean","CRI","Costa Rica","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0,,
"LAC","Latin America and the Caribbean","CRI","Costa Rica","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0,,
"LAC","Latin America and the Caribbean","CRI","Costa Rica","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"SSA","Sub-Saharan Africa","CIV","Côte d'Ivoire","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.26,,
"SSA","Sub-Saharan Africa","CIV","Côte d'Ivoire","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",1,,
"SSA","Sub-Saharan Africa","CIV","Côte d'Ivoire","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","CIV","Côte d'Ivoire","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"ECA","Europe and Central Asia","HRV","Croatia","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.13,,
"ECA","Europe and Central Asia","HRV","Croatia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ECA","Europe and Central Asia","HRV","Croatia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0,,
"ECA","Europe and Central Asia","HRV","Croatia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"LAC","Latin America and the Caribbean","CUB","Cuba","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"LAC","Latin America and the Caribbean","CUB","Cuba","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0,,
"LAC","Latin America and the Caribbean","CUB","Cuba","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"ECA","Europe and Central Asia","CYP","Cyprus","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.15,,
"ECA","Europe and Central Asia","CYP","Cyprus","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ECA","Europe and Central Asia","CYP","Cyprus","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"ECA","Europe and Central Asia","CYP","Cyprus","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"EAP","East Asia and the Pacific","PRK","Democratic People's Republic of Korea","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.38,,
"EAP","East Asia and the Pacific","PRK","Democratic People's Republic of Korea","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"EAP","East Asia and the Pacific","PRK","Democratic People's Republic of Korea","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"EAP","East Asia and the Pacific","PRK","Democratic People's Republic of Korea","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"SSA","Sub-Saharan Africa","COD","Democratic Republic of the Congo","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.76,,
"SSA","Sub-Saharan Africa","COD","Democratic Republic of the Congo","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.64,,
"SSA","Sub-Saharan Africa","COD","Democratic Republic of the Congo","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",1,,
"SSA","Sub-Saharan Africa","COD","Democratic Republic of the Congo","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","COD","Democratic Republic of the Congo","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"LAC","Latin America and the Caribbean","DOM","Dominican Republic","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.04,,
"LAC","Latin America and the Caribbean","DOM","Dominican Republic","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.17,,
"LAC","Latin America and the Caribbean","DOM","Dominican Republic","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0,,
"LAC","Latin America and the Caribbean","DOM","Dominican Republic","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"LAC","Latin America and the Caribbean","DOM","Dominican Republic","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"LAC","Latin America and the Caribbean","ECU","Ecuador","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.25,,
"LAC","Latin America and the Caribbean","ECU","Ecuador","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.46,,
"LAC","Latin America and the Caribbean","ECU","Ecuador","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0,,
"LAC","Latin America and the Caribbean","ECU","Ecuador","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"LAC","Latin America and the Caribbean","ECU","Ecuador","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"MENA","Middle East and North Africa","EGY","Egypt","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.39,,
"MENA","Middle East and North Africa","EGY","Egypt","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.34,,
"MENA","Middle East and North Africa","EGY","Egypt","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",1,,
"MENA","Middle East and North Africa","EGY","Egypt","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"MENA","Middle East and North Africa","EGY","Egypt","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.75,,
"LAC","Latin America and the Caribbean","SLV","El Salvador","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.26,,
"LAC","Latin America and the Caribbean","SLV","El Salvador","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"LAC","Latin America and the Caribbean","SLV","El Salvador","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"LAC","Latin America and the Caribbean","SLV","El Salvador","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"SSA","Sub-Saharan Africa","GNQ","Equatorial Guinea","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.53,,
"SSA","Sub-Saharan Africa","GNQ","Equatorial Guinea","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.57,,
"SSA","Sub-Saharan Africa","GNQ","Equatorial Guinea","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.75,,
"SSA","Sub-Saharan Africa","GNQ","Equatorial Guinea","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","GNQ","Equatorial Guinea","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","ERI","Eritrea","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.71,,
"SSA","Sub-Saharan Africa","ERI","Eritrea","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",1,,
"SSA","Sub-Saharan Africa","ERI","Eritrea","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.75,,
"SSA","Sub-Saharan Africa","ERI","Eritrea","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ECA","Europe and Central Asia","EST","Estonia","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.18,,
"ECA","Europe and Central Asia","EST","Estonia","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.2,,
"ECA","Europe and Central Asia","EST","Estonia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0,,
"ECA","Europe and Central Asia","EST","Estonia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0,,
"ECA","Europe and Central Asia","EST","Estonia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","ETH","Ethiopia","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.68,,
"SSA","Sub-Saharan Africa","ETH","Ethiopia","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.71,,
"SSA","Sub-Saharan Africa","ETH","Ethiopia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"SSA","Sub-Saharan Africa","ETH","Ethiopia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","ETH","Ethiopia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.75,,
"EAP","East Asia and the Pacific","FJI","Fiji","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"EAP","East Asia and the Pacific","FJI","Fiji","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"EAP","East Asia and the Pacific","FJI","Fiji","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"SSA","Sub-Saharan Africa","GAB","Gabon","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","GAB","Gabon","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.54,,
"SSA","Sub-Saharan Africa","GAB","Gabon","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","GAB","Gabon","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","GAB","Gabon","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.75,,
"SSA","Sub-Saharan Africa","GMB","Gambia","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.75,,
"SSA","Sub-Saharan Africa","GMB","Gambia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",1,,
"SSA","Sub-Saharan Africa","GMB","Gambia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.25,,
"SSA","Sub-Saharan Africa","GMB","Gambia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ECA","Europe and Central Asia","GEO","Georgia","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.09,,
"ECA","Europe and Central Asia","GEO","Georgia","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.5,,
"ECA","Europe and Central Asia","GEO","Georgia","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ECA","Europe and Central Asia","GEO","Georgia","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0,,
"ECA","Europe and Central Asia","GEO","Georgia","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","GHA","Ghana","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.44,,
"SSA","Sub-Saharan Africa","GHA","Ghana","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.23,,
"SSA","Sub-Saharan Africa","GHA","Ghana","AIC","All income categories","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"SSA","Sub-Saharan Africa","GHA","Ghana","AIC","All income categories","RP_1_4","Laws on rape","2014","2014",0.5,,
"SSA","Sub-Saharan Africa","GHA","Ghana","AIC","All income categories","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"LAC","Latin America and the Caribbean","GTM","Guatemala","AIC","All income categories","RP_1_1","Attitudes towards violence","2014","2014",0.07,,
"LAC","Latin America and the Caribbean","GTM","Guatemala","AIC","All income categories","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.28,,
